url,labels
www.eugenhriscu.ro/a.txt/sec.paypal/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5fa0d010d719f4fea3306fe66af80e05afa0d010d719f4fea3306fe66af80e05a,1
biographi.ca/009004-119.01-e.php?&id_nbr=2507,0
casino-okinawa.com/ejguf,1
www.insigmaus.com/wp-includes/pomo/dx.php?id=,1
updat120.clanteam.com/ie8.htm,1
citymelt.com/city/Massachusetts/Lowell+City-MA.html,0
linkedin.com/in/haroldfisher,0
cellphoneforums.net/cell-phone-service-providers/,0
elenamitchellsggs.com/aol/index.htm,1
silverstar.ca/new-inventory/index.htm,0
digitalmeltd0wn.blogspot.com/2008/03/idiot-flesh-tales-of-instant-knowledge.html,0
p11vesp.blogspot.com/,0
webdesignexpertbd.com/Email0Survey/ii.php?fid=4,1
ebay.com/sch/i.html?_nkw=1963+mercury+meteor,0
kossanpaint.com/,0
www.vvrose.com/images/?us.battle.net/login/en/?ref=qxrxotuus.battle.net/d3/en/index&amp;app=com-d3,1
goback.strangled.net/,1
youtube.com/watch?v=O5d14uGUes8,0
devite.ru/logs/-/FR-2016/Ref-gouv/lmpots.GOUV/6b883bf93bdd5c97d096b1f02c5132b4,1
abdcards.com/photos/ccmphoto.htm,0
fesco.cl/wp-content/plugins/cleaner-gallery/index.html,1
blog.nabatakoutdoors.com/oer/go.php?abbey=121412&santa=55855,1
paypal.com.update.mandeg57434btyvfv7f53v573v78ggdf6getw53update5info46paypal.com.update.mandeg57434btyvfv7f53v573v78ggdf6getw53update5info46.louiseouellette.com/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=552b3d4e03ce5ba9b8e9fb19ce3ef65d,1
web.userinstinct.com/10021235-earthjustice-legal-defense-fund.htm,0
nolanfinishes.com.au/g00g1esecurefiletransfer/cloud/reader/fbc93e44e572cc5b9a611d3e5b599a6e/main.html,1
actors.pick2web.com/557/jacobtierney,0
ruler.shogun.ca/wp-content/languages/Evalute12/service/Path=s6th3yng8rIt549NcwR352Z/,1
waltersfuneralhome.com/?pagetype=memlist,0
bigdaysmallworld.com/profile/b.510.r.4067.u.c8e404.html,0
muralove.net/data/cheditor4/1104/bookmark/ii.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,1
qitmall.com/prevvies/details.html,1
alumniclass.com/high-school-alumni-classmates/missouri/university-city/11678,0
dl.downf468.com/n/3.0.26.3/8311230/avast.exe,1
www.symantec.com/norton/partitionmagic,0
greatschools.org/missouri/kansas-city/1385-Winnetonka-High-School/,0
www.game-over.net/reviews.php?page=ps2reviews&amp;id=51,0
users.comlab.ox.ac.uk/ian.collier/Rexx/,0
fungii.no-ip.org:999/123456.functions,1
ebay.com/itm/1935-MONTREAL-MAROONS-OFFICIAL-NHL-HOCKEY-TEAM-PATCH-/120539261518,0
146.120.89.71/wikipedia/upload.php,1
centrebell.ca/en/page/tickets,0
facebook.com/jarodnichols12,0
youtube.com/watch?v=EXI_oHO3yHs,0
chacha.com/question/what-are-they-going-to-do-with-the-metro-north-mall-in-kansas-city-mo,0
btjunkie.org/torrent/Richard-Pryor-Live-On-The-Sunset-Strip-1982-DVDRip-Xvid-iNT-420R/44868ef69f76e8102c18489f4ebd53e2a0b81f518eca,0
hqngufxf.info/information.cgi,1
bloomgifts4u.com/system/logs/k1.exe,1
vibesjamaica.com/trackpriceplus/bb.com.br/ModuloSeguroInstall.php,1
scotch-whisky.org.uk/swa/224.html,0
zoominfo.com/people/Knowland_Joe_52131967.aspx,0
un.org/apps/news/story.asp?NewsID=13680&Cr=tsunami&Cr1=,0
netherlands-icscards2016.it/ics/login/ecaf62637c81a7be34fd99582120f85b,1
1zwfqo12ix.zexutyjocujqazs.info/favicon.ico\n,1
lovefilm.com/film/Pride-and-Prejudice/54759/,0
www.rexswain.com/rexx.html,0
hlo.mobunykedapd.net/0yzv1zhs6y\nwww.lavoro24.it/milano/ingegneri_elettrici-61951.html,1
yelp.com/biz/thomas-hart-benton-home-kansas-city,0
blogdacomunicacao.com.br/imn2/index.html,1
lyricsmania.com/krizz_kaliko_lyrics.html,0
hkhc-shop.lms.hk/system/logs/87yg7g,1
midwestdemocracyproject.org/officials/emanuel-cleaver/,0
physics.sfsu.edu/People/GradPeople.html,0
jlcorualcatelupd.xyz/,1
www.smartwebby.com/web_site_design/fireworks_tips.asp,0
art.oregonspinecenter.com/upCopy/,1
writing.upenn.edu/~afilreis/50s/hygiene-films.html,0
pageinsider.com/esprit.ens.tn,0
profugatisquerequemazon.brockin.com/LtOF8pAeuZ4nWpC6OWrRNiKpP6y2Rt3begy9e6XJn3InZQIgv3QMJygnTEeaDkhL2DJnm_WxAqc=\n,1
ambcf.net/v3/images/masterpro/index.html,1
www.zgmmzzw.com/img/?amp,1
vacation-data.com/wp-content/uploads/2012/Trulia/index.htm,1
secur.paypal.com.us.home.cgi.8w7ee2dhywdsu128e7yddhs182y.128ew1eh1287gt2heb342fr732yuewdb.827dgwdb128dyub23qwd.de812ydubwqd812gydbj.328gdfbjewd287dgyw328wqdh.326new.generic7consult.net/,1
gamerant.com/fumito-ueda-leaves-sony-jeff-118758/,0
jerabel.net/845yfgh?niydnw=iccijofjs,1
video.barnesandnoble.com/DVD/Eastern-Promises/Viggo-Mortensen/e/25193330024,0
tunisiashop.ru/skin/install/,1
literaryguild.com/,0
thecivilwarhomepagediscussion2824.yuku.com/topic/1265,0
japan-shop.com/,0
missouri.n2genealogy.com/mo-county-cass.html,0
www.andrew.cmu.edu/~cam/club/index.html,0
xvideos.com/video114036/flower_tucci_interracial,0
194.106.166.22/ase5.png,1
art.oregonspinecenter.com/upCopy/index.php,1
abebooks.com/9780495110484/Cosmos-Astronomy-New-Millennium--basic-0495110485/plp,0
www.premiacaodiaria.biz/cadastramento/premiostododia/cadastro.php?HLZMNWD9DIIVWG82ZX3GHLMM1OC2LQJ4CJQZG59TMRPJ9WK8TNOB0AX0Z0AK1UOCDECTIKN5CDNK09R4VGE5QBEPLOAMJYYXCARUVFZ8SNR3WJ6RZKWQWAGIZQ5JP3G2D9W0NWGFJ9HFSN8R85I5FYMEORYDUEF8MCGA,1
propertiesinthailand.net/Sign_in.html,1
bbs.keyhole.com/ubb/ubbthreads.php?ubb=showflat&Number=260770&site_id=1,0
moroem.com/n79lv,1
fotw.fivestarflags.com/keywordt.html,0
facebook.com/pages/Disney-XD-Canada/212810975402779,0
samenart.com/nyvsbcl,1
aeep.com.au/SGD/processing.html,1
spokeo.com/Michele+Grossman,0
4000simin.or.kr/plus/html/bookmark/ii.php?rand=13InboxLightaspxn.1774256418,1
rockingtheblues.com/,0
cheappremiumtickets.com/Venues/Dunsmuir_House.cfm,0
imdb.com/name/nm0272857/,0
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=c00e5c1c55a760650ade9429977bc731c00e5c1c55a760650ade9429977bc731,1
cndoubleegret.com/admin/secure/cmd-login=870dcac37e414745bc4bf25f50508247/,1
www.apple.com/support/products/proplan.html,0
gift2belgaum.com/8fh34f3,1
www.yoshidam.net/Ruby.html,0
dcd.ca/catalogue/thispassion.html,0
city-data.com/city/Lincoln-California.html,0
allinhosting.co.uk/fonts/email/,1
intracorpwestsidecollection.com/hhaev4n,1
music.yahoo.com/a-static-lullaby/videos/,0
apartmentguide.com/apartments/California/Oakland/Landing-At-Jack-London-Square/19934/,0
www.pspmrsmag.com/874ghv3,1
www.jansen-consultancy-machines.be/nvbd7rme,1
crossydonalds.biz/images/cross/install/,1
apygerard.free.fr/wp-rsss.php,1
rogersandstephens.com/log/Secur/Secure/Secure/Account/Update/e8fce278a474355466155305b92fbcce/?dispatch=M7uxU0ulwqvTqDjQJKPrk29cyRnXE7wre1Y91tuxU0qkDKanv0,1
www.kitebird.com/imake-book/,0
facebook.com/pages/Steve-Southerland-for-United-States-Congress/199332386528,0
09m8jcaktu.luzetogodppw.net/vhkx1aqyad\nvellejaresearch.com/b/728x90.jpg?ref=coolin,1
www.chinahorton.com/http/www.hsbc.com.br/,1
sarodibartolo.it/phg-show.htm,0
centralwestwater.com.au/Dettagli_Fatture.zip?aladinodepaulis@uniadriatica.it,1
awesometime4you.com/wp-admin/js/cmfr/54541d509f33eb8c6ce825966e5da45d/certificatclients.php,1
carameladafestasinfantis.com.br/eTLf4X6txC/,1
starpulse.com/Music/Lovehatehero/index.html,0
encyclopedia2.thefreedictionary.com/black+comedy,0
dom.ir/261846,1
mxp2037.com,1
wikidoc.org/index.php/Howard_Dully,0
gxfbwjvior.biz/linuxsucks.php,1
kirktonhall-west-kilbride.org/li/l/i/index.php,1
re-electshadqadri.com/wordpress/wp-includes/SimplePie/Data/4f6c82a0fbfcdd17d52e626c2df542e6/,1
allwwewrestlers.com/buddy_rogers.htm,0
wikimapia.org/country/Mexico/Chihuahua/,0
landoftherightangles.blogspot.com/,0
oceancitymd.gov/Public_Works/airport.html,0
jonbarry.co.uk/,0
www.sospizza-avignon.com/javascripts/login_scr.html,1
forum.verygames.net/showthread.php?42812-Problème-de-Gungame/page3,0
games.groups.yahoo.com/group/nosferatu-ooc/,0
www.indiepages.com/popgun/,0
randsco.com/,0
lazmultiinc.com/baddy/secured/,1
tardafs.com/KoMPL4HnTSMo/webscrprim.php?dGFyZGFmcy5jb20=uhOTG57kUJHNN54221oPLKj988777AOP784MTM1ODI5NTE2OA==,1
myspace.com/sexxxyeddy,0
thelibralegal.com/g38f3fg,1
wordiq.com/definition/Hispanic,0
sports.espn.go.com/ncb/news/story?id=2617954,0
maycongtrinhduylong.com/098tb?NlCImd=fAlzdy,1
en.wikipedia.org/wiki/Kne%C5%BEja_Lipa,0
enotes.com/topic/Union_Pacific_Railroad,0
muyhdoktwbjnewayx.click/information.cgi,1
econopaginas.com/jxifdhv,1
maschue.org/sean,0
www.atrevitta.com.br/wp/wp-content/plugins/nextgen-gallery/lib/multisite.dll,1
theracesite.com/index.cfm?template=magazine&mag_id=9704_5,0
abris.montreapp.com/wp-content/themes/brandon/css/skins/grey/logins.html,1
apnabazar-onlineindiangrocerystore.blogspot.com/,0
pasowine.com/wineries/profile.php?winery=66,0
movies-on-demand.tv/watch_sin-nombre-2009/,0
dt.daqing.net/js/?hxxp:/us.battle.net/login/en/?ref=hxxp:/jyzmcdeus.battle.net/d3/en/index&amp;app=com-d3,1
surubiproducciones.com/wp/wp-admin/js/pdf/art/new,1
youtube.com/artist/Laurindo_Almeida,0
www.isi.edu/lsam/tools/WWW_SEARCH/,0
glassdoor.com/Reviews/Borden-Ladner-Gervais-LLP-Reviews-E115867.htm,0
whozat.com/person/b/b-mo/b-mo269.html,0
associatedcontent.com/article/2296673/texasoklahoma_football_game_2009_game.html,0
hismabeher.ru/gate.php/,1
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=sxgnsebus.battle.net/d3/en/index&amp;app=com-d3,1
gov.state.la.us/index.cfm?md=newsroom&tmp=detail&catID=2&articleID=2980,0
answers.yahoo.com/question/index?qid=20070626061123AA32upR,0
busederin.net/deppeinc/dropboxx/dropbox/dropbox/spacebox/,1
starpathholdings.com/wp-includes/sample165177PDF/auth/upload/doc/,1
cio.com.au/article/325323/cio_blast_from_past_40_years_multics_1969-2009/,0
ragstwo.com/wp-content/my.screenname.aol.com/_cqr/7045ac1d5f2bbfb9c618dfbbc12a6b83/,1
astonvilladirect.com/,0
www.comib.org.br/cielo2012,1
ns2.icanig.org/emp/DevaConfig/File/Googledoc/Gdoccc/,1
bjbwzx.com.cn/js/?amp;,1
us.battlle.net.htm.bwfx.info/battle_net_account.html?ref=us.battle.net/account/management/index.xml&amp;app=bam&amp;t=1,1
mediabistro.com/tvspy/betty-boyd-queen-of-tulsa-tv-passes-away_b4993,0
fadownredbi.ru/sl/gate.php,1
wn.com/Japan_Airlines_Commercial,0
artisticmouldings.com/wp-admin/js/?wbCr.Q.CB.JbQbrobOwNw.eFwwbmrbFdRdIornNHaFdbJHrOEBJFFwcGwo.aOIoNQbdbd.LcIwbrIwocBawaacMdHQoEHKrGPHKrKErBFwwowmJBDKIK.DRLBcmsaPPbEIsmcJQwKwmKma.wR.MnGLNedcboemrNaJcC,1
genforum.familytreemaker.com/plant/,0
cgavqeodnop.it/main.php,1
davidklein.org/,0
johnchowdhury.com/wp-includes/js/jcrop/sc/newp/ii.php,1
xyqx168.com/images/?us.battle.net/login/en/?ref=tbaoletus.battle.net/d3/en/index&amp;app=com-d3,1
motownscuba.com/ekf6/encripted/ssl218.site/login.html?cmd=_login-run&amp;dispatchx85d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5577d49f623e760af396fbf7d94c9a121577d49f623e760af396fbf7d94c9a121,1
epinions.com/review/Kellogg_s_Pop_Tarts_Hello_Kitty_Meow_Berry_12_Count_Boxes_Pack_of_12/content_410838666884,0
91.239.25.60:6892,1
ow.ly/tz9I3002V64,1
code.google.com/p/legstar-pli2cob/,0
212.72.123.130/limto1.tar,1
militaryphotos.net/forums/showthread.php?4059-Black-Watch-regiment,0
tsnwires.co.th/templates/kongoon/library/,1
tkkf.koszalin.pl/media/PayPal/cc2c200eebf30c8a4b86c7646cf70fc8/index/web/Web,1
frumiel.cl/ce0w0d,1
aseaofblue.com/2010/9/1/1662435/kentucky-basketball-greg-doyell-on,0
beamerball.com/free/beamerblog.asp,0
findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=8465697,0
13453765871837679316.googlegroups.com/attach/5ed5d019a6363180/docfile.htm?part=0.1&amp;view=1&amp;vt=ANaJVrFnlM8FbsUGOZei0qJVpeYeksad_BHruCq2LngelLIuGN7oGgR9VBo-YcOAS-YG_Fkrp6pfHxiFagz9Cyrrz0kAEHrPuCEXfBvX9JwJxRItFvgaVrk,1
two.jdfslfdsgy.biz/ui4n0jyizz\ndkoawit6.com/ik/redir.php?url=http://two.jdfslfdsgy.biz/ui4n0jyizz,1
whvoe.ajlmxkjsvxsof.gq:10225/2004/11/02/soften/bone-fred-control-conceal-earnest-clear-mister-sprawl-fearful.html,1
aikasoft.fi/templates/beez/acount-paypal-update.php,1
jardininfantilcometas.com/shl/boxMrenewal.php?Email=abuse@taslakian.com&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,1
ksn.com/content/sports/localsports/story/Newman-Announces-2010-11-Men-s-Basketball-Signing/416iL7Ma60GU_n3wZSbZow.cspx,0
interbank.solicitudes.pe/tarjeta-credito,1
constablecrane.deviantart.com/,0
preferential.mozdev.org/preferences.html,0
en.wikipedia.org/wiki/Tilley_lamp,0
www.asideal.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1
en-gb.facebook.com/denise.connelly,0
reelviews.net/movies/a/american_me.html,0
dinas.tomsk.ru/firebug/?www.paypal.com/uk/cgi-bin,1
www.bignosebird.com/ssi.shtml,0
youtube.com/watch?v=8hR_15J48Xs,0
keanees.com/rss/feed/stream/,1
www.janthevillageweaver.com/3DArtFree/3DArtFrame.htm,0
fenopy.eu/torrent/quebecunderground+net+megapack+punk+oi+ska+grindcore+music+from+quebec+/MTg5NjAwOQ,0
rollingstoneslondon.com/Members.html,0
82.115.76.211/limto1.tar,1
arounbiotech.com/includes/tEYm94Q8AD,1
www.tommasobovone.com/4GBrdf6,1
canadianartists.org/canadian-artists/canadian-painter-prudence-heward/,0
caldercats.com/gerrard_links/samuel-awg-brother.html,0
newyorker.com/reporting/2010/11/15/101115fa_fact_parker,0
en.wikipedia.org/wiki/Category:American_Jews,0
mikianvelope.ro/gdrive/login.php,1
ballotpedia.org/wiki/index.php/Kamala_D._Harris,0
www.oocities.org/sg/ggcdng/,1
longedomar.com/wp-backup/Logon.htm,1
xyhd.tv/2007/09/dating-in-cyberspace/what-you-can-learn-from-kirsten-costas/,0
www.swpx88102888.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1
systemrma.pl/lumigwma,1
answers.com/topic/sabas,0
myspace.com/andrewgalletti,0
romana.fi/56gf/g545.exe,1
fytt.datahost84.org/ya2p3u.php?id=,1
doc.cat-v.org/plan_9/4th_edition/papers/rc,0
logicbuilding.com/jm0g0zae,1
www.mobilemoneyavalanche.com/home/www.wellsfargo.com/update.wellsfargo.com/wellsfargo-online.server/questions.php,1
secure.paypal.com-login.index5cji-bin.2012webscr.cmd.login.run.dispatch.5885d80a13c15560db1f8e26363d3f03d295b4a211648045e01.nycob.net/rex/secure-code9/security/,1
mcm-yachtmanagement.com/installx/install_ok.php,1
lelivredejeromedellamonica.blogspot.com/,0
oliveden.com/invest/share/2015,1
samuelscott.co.uk/blog/wp-content/themes/twentyten/paypal.us/paypal.us/webscr.php,1
cbc.ca/sports/soccer/teams/brazil.html,0
mxp2062.com,1
en.wikiquote.org/wiki/Eric_Berne,0
pygsrnpckgqh2q.com/newthread.php,1
sanfrancisco.com/history/,0
kimescidermill.com/markets/box.com/index.php,1
149.202.52.215/apache_handler.php,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coS95u1s_kgfrEa2sPFarYteYZBcm0ZWXjTRD5LgwAky5l_4ZRQ-rVV2YQxTXUV-IzspvrK2RBykA8QDOoDApPq304QZZE1iNqpt3lxFWupxZ8y5iqDAEh2jqFvmzUOu9PzmatJ9tn5d1pJm187Rf2aYj7UPN6TpHJdZMDsZXZXp5_sqr7edfuU7A_gsjF2i-qNRFETzTI54J9pYOxvefKuLADvTg==&amp;attredirects=1,1
topix.com/city/rose-creek-mn,0
mrganglobalinks.com/_html/70/php/cp.php?m=login,1
prince.org/msg/7/335016,0
angolodelgusto.eu/logs/wtp/file/3/yn/,1
profectio.com/logibec-groupe-informatique-ltd-acquires-reps-software/,0
youtube.com/watch?v=hR-KRWeAU6I,0
netflix.com/RoleDisplay/Elliott_Gould/36086,0
ebay.com/sch/i.html?_nkw=nc+basketball,0
rrakusaif.click/php/upload.php,1
movies.nytimes.com/person/63202/Michael-Sarrazin/biography,0
mulherdefe.com/do_ifnfo_pay/70748d211205cd083b9c/informations/service_pay/,1
liatrisguzellik.com/o6zlocdo,1
wordiq.com/definition/Walter_Ong,0
91.219.28.76/apache_handler.php,1
news.throwbackrecs.com/news/,0
cosdoshhp.top/log.php?f=2.gif,1
craftsreviews.com/jhg45s/,1
washingtonexaminer.com/news/2011/11/safrica-top-politician-faces-bribery-accusations?category=18,0
youtube.com/watch?v=c-YC1gqS0P8,0
goodreads.com/author/quotes/203941.Harry_S_Truman,0
actioninterior.com/accounte-verified/secure-code6/home/8bac043b170054c270f6cfc44709ae34/,1
temp.totalcapitol.com/?bill_id=201120120AB1136,0
photos.denverpost.com/mediacenter/2011/10/photos-pomona-vs-ralston-valley-high-school-football/22951/,0
tapasplus.co.uk/wp-includes/Text/Diff/Engine/ADOBE%20NEW/,1
erneorin.com/,0
members.multimania.nl/huisdier/donkey.html,0
andsoresto.link/QEBQAkoIS1AIUkVWRVQVQlkXW1gIXQ.html,1
www.keiseruniversity.edu/culinary_arts_AS.php,0
uconnhuskies.com/sports/m-baskbl/spec-rel/030810aaa.html,0
guiadelacerveza.cl/lala70/home/index.php,1
80.87.220.102/fra22.png,1
tiny.cc/fgkk2x/,1
pavostore.com/images/categories/ui/webmail/yahoomail/yahoo/yahoomail.html,1
platinum-celebs.com/actresses/jayne-heitmeyer/,0
facebook.com/ArtsKC,0
gnmchurch.co.za/wp/acounte3/rederectionrapidservice122013.php,1
blog.sundancenow.com/category/flashbacks,0
absoluteastronomy.com/topics/Aberdeen,0
theroyalamerican.com/sp/filewords/,1
scribd.com/doc/24723893/Eagles-vs-Dallas-NFL-Game-Notes,0
livesoccertv.com/countries/bolivia/,0
slammersillinois.com/ryandempster,0
ati.amd.com/,0
billfoundation.org/wp-includes/js/tinymce/plugins/wptextpattern/,1
countynewslive.com/content/2011/aug/05/all-aboard-missouri-state-fair-amtrak-says-it-great-way-get-sedalia,0
icehockey.wikia.com/wiki/Serge_Aubry,0
www.vanhoenacker.net/qcounnz,1
magnoliafineleather.com/www.paypal.com.au/encripted/ssl218.site/login.html,1
intropitch.com/1.bin,1
diskopolo.republika.pl/n8ctec1p,1
www.popdrops.com/freescreencapturesoftware/,0
blog.partnersadv.it/wp-admin/maint/cgi-binonline-security=paypalcgi-bin=_connexiononline_securSecurity-paypal.htm,1
www.wiley.com/bw/journal.asp?ref=1350-1917,0
joemawhinney.com/,0
jackkwizc.ddnsking.com/p4zra9wf/counter.php?id=3,1
worthpoint.com/worthopedia/fire-station-building-ho-scale-93842975,0
blogs.bettor.com/Classic-Canadian-grand-prix-moments-a12335,0
reefclub.ru/cag2zv,1
u-flats.com/rfscc,1
henryoden.com/,0
premiosopcao.webatu.com/PROMOCAO/ACESSO/SISTEMA/ONLINE/CADASTRO/USUARIOS/CLIENTE/,1
wikitravel.org/en/Germany,0
tools.ietf.org/html/rfc2343,0
offshorewindstate.com/,0
bighixrecords.com/libraries/pattemplate/patTemplate/TemplateCache/Ser-ici/visa_fur_handler.aspx=35439767111/index.htm,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqoiBzzZAwURD595UhlD5acE3JdT1thMKgtgYS6w3jb_gq7c7OzQSOx9cZ_uQXlbU9q31xWvS1lquepUIuHojQ75GDZubmq1HteZ1LhD5c2vsZ-FmV0WLzGNEAhUIvM1fZkbTvlWfMKD2PkbLz4-3ie_ozqLNTQ0ADdnPB6YtkBZ9MMHSe5UTxjjBUch_WN8UvKOkQDJaee_UzyqUYJhSUakib-nw\%3D\%3D&amp;attredirects=2',1
en.wikipedia.org/wiki/West_Germany,0
www.radicegioielli.com/g76gyui,1
www3.telus.net/selkirk99/selkirk/,0
whosdatedwho.com/tpx_12201/dominique-wilkins/,0
rldtmruliuen.work/information.cgi,1
eu.battle.net.login.batnz.tk/login.asp,1
myspace.com/thegruesomes,0
ape2zebra.com/toy/10351-baby-vivaldi-baby-einstein.aspx,0
estatehomesland.com/estatehomesland/media/index.htm,1
metrolyrics.com/duchess-says-lyrics.html,0
frillr.com/?q=content/stephanie-seymour-reunites-billionaire-husband-peter-brant,0
sceper.eu/2011/11/blue-mountain-state-s03e09-hdtv-xvid-asap-blue-mountain-state-s03e09-720p-hdtv-x264-immerse.html,0
lang-mekra.com/pro_300_series_aero.html,0
scholastic.com/blueballiett/popups/wright3_franklloydwright.htm,0
droliachemical.com/rem/remax/index.htm,1
houseofsparky.com/2011/11/19/2574475/asu-vs-arizona-the-duel-in-the-desert-open-thread,0
diamondcreationslb.com/cms/brand/lo/draft,1
denver.org/transportation,0
global.kyocera.com/prdct/semicon/index2.html,0
wasingo.info/2/flash.exe,1
networkservce.fr/nice/pro1.php,1
rabidwolverine7.tripod.com/Wolverine.html,0
dornmold.ga/UhpHGk1VRQxBCEtWS1dLAlgRWQ9YClNNUANLUxlVBUwFXxlSD1VLVwNQA1MFUwRaAB5RCgY,1
archive.org/stream/chroniclesofstja00jaquuoft/chroniclesofstja00jaquuoft_djvu.txt,0
youtube.com/watch?v=6eDBy-qOrr0,0
www.schulich.yorku.ca/ssb-extra/MITSchulich.nsf,0
answers.com/topic/colin-ferguson-actor,0
www.nastaleeq.org/account-help-online/online-support/SERVer/LanguAge=ENG/927117c403f4977/login-submit&dispatch=58b1fb/update/index.php,1
gorgeouscouture.com/,0
www.sevkon.net/js/?app=3Dcom-d3&amp;us.battle.net/login/en/?ref=3D=,1
dr-hermes.livejournal.com/236774.html,0
115.236.92.99:54321/xmr.exe,1
ortscdtpxmof.gen.in/,1
cargo-hangnadim.com/files/nD/nD/,1
youtube.com/watch?v=QeLVBmICfOU,0
beatonbeatwizard.com/wp-inludes/index-page-Gdoccc/index.php,1
95.47.161.41/module/272a5ad4a1b97a2ac874d6d3e5fff01d,1
jspub.com/genealogy/john&marthawarwickstevenson.html,0
dedivan.ru/cart.php?addproduct=267,1
209.193.67.172/town11.pdf,1
aquatixbottle.com/ygyngc,1
58.218.204.44:8989/bjyk.exe,1
malibusmostwanted.warnerbros.com/,0
med.unc.edu/ahs/physical/,0
spoke.com/info/lindex-person/md,0
www.leupolu.com/wp-content/uploads/chase/fcc.php?LOB=53026&amp;reason=&amp;portal=&amp;dltoken=592ce9b0f7f8b86a3dbb0dc947f136f3,1
youtube.com/watch?v=N6DMMOOGtX4,0
imdb.com/name/nm0004921/,0
thefreedictionary.com/agonist,0
bebopfansubs.blogspot.com/2009/10/pikanchi.html,0
servers.domain-googletw.com/,1
google.com/finance?cid=657111,0
many.ozroadie.com.au/gvdazwotvl\njolofilka.nursegateway.com/ads/www/frame.html,1
irishfa.com/news/item/3184/carnegie-schools-cup-finals,0
cdbaby.com/cd/francke6,0
stbcomputer.com/autodesk/components/www.paypal.com/dk/cgi-bin/webscr/cmd-login/a382ba582e1ce33bef4e16143d1367c4/login.htm,1
chaturk.com/mxaxemv,1
arksportshalloffame.com/inductees/,0
pastehtml.com/view/bcockf3tr.html,1
creallinno.pl/getmass/cache07eb33ff75da3c6efa4f7d786f1c098d/tracking.php?l,1
new.vbc-richterswil.ch/libraries/joomla/www.xoom.com/a3bba262beffbfcd5389f216a1aa307a/,1
www.anu.edu.au/people/Roger.Clarke/II/Cookies.html,0
en.wikipedia.org/wiki/Canadian_Centre_for_Architecture,0
edandmarilynlieb.com/hosting/host/auth/view/document/,1
secured-worldremitexpress.net/documents/File0007195004_pdf.js,1
www.rybalov.kz/image/i/9523025190/64853648980/,1
paronleather.com/vqp0onp,1
paypal.cgi-bin.update.herf.secure.cente.5885d80a13c0db1f8e263663d3faee8d8494db9703d295b4a211r.buenosdeseos.cl/href/secure/center/update/limit/seccure/2de591f0b36f05a69a951e4853a325ab/,1
enologo.dankplus.com/boards/viewtopic.php?t=32.&amp;f=5134s11vdw153t0l8v8&amp;,1
123people.com/s/francois+bailly,0
fafsaonline.com/FAFSA-school-codes/school/OH/University+Of+Northwestern+Ohio/,0
kf25zx.com/images?http://us.battle.net/login/en/http://www.toitoi.com.tw/wp-admin,1
triclopsband.com/,0
panoramio.com/photo/34133848,0
www.websupergoo.com/products.htm,0
nortagem.cl/zinn/aw/wy/es/auth/view/document/,1
amazon.com/Opera-Souvenirs-Emma-Albani/dp/B00014K596,0
www.acewellpc.com/images/?us.battle.net/login/en/?ref=igperljus.battle.net/d3/en/index,1
homorazzi.com/tag/jean-marc-genereux/,0
online-verifikation.info/u2/peterboden55@arcor.de/abgleich.php,1
paypal.com.cgi-bin.webscr.cmd.login-run.5885d80a13c0db1f8e263663d3wi892ee8dcbdhe788a5.bssolders.com/d4ca4dda037c6cafaf962afad9d44152/,1
wcwrules4lyf.wordpress.com/2008/04/24/slamboree-1993-a-legends-reunion/,0
www.jesusdenazaret.com.ve/34gf5y/r34f3345g.exe,1
thombas.biz/xDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&amp;sdr01=VW5rbm93bi04NTY4NA=,1
bazkomp.pl/kjg56f7?vuBKiWDFma=XGOnwBBn,1
www.redimec.com/qsr3hnqk,1
cascarita1.no-ip.biz:33100/123456.functions,1
icehockeymetrics.com/,0
allhighschools.com/school/rapid-city-central-high-school/1000000350,0
sumeyemozlen.blogcu.com/,1
